name,rating,review_count,address,price_level,business_status,neighborhood,name_clean,is_chain,review_count_capped,popularity_score,rating_score,rating_confidence,adjusted_rating_score,price_score,dominance_raw,dominance_score,place_id,recency_score,health_score,health_category
Ritual House,4.5,809,"524 William Penn Pl, Pittsburgh, PA 15219, USA",2.0,OPERATIONAL,Downtown,ritual house,False,809.0,83.616801231735,100,0.8361680123173499,83.616801231735,100.0,0.6904792386804932,26.899418121363254,ChIJuanz3VnxNIgRevJ0mtJ3D9c,69.0,76.1,Stable
The Yard,4.3,1712,"100 Fifth Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,the yard,False,1712.0,92.96814145358618,85,0.9296814145358618,79.02292023554826,100.0,1.461187214611872,56.9243557772236,ChIJXXutnFbxNIgR7UUU81s_VKg,58.7,81.0,Thriving
The Eagle - Pittsburgh,4.4,1326,"737 Penn Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,the eagle pittsburgh,False,1326.0,89.78023800521257,85,0.8978023800521256,76.31320230443067,100.0,1.1317372935603636,44.089775561097255,ChIJZ0VnWfTxNIgRzwmWRLP4sy4,35.9,75.0,Stable
Sienna Mercato,4.3,3089,"942 Penn Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,sienna mercato,False,3007.5,100.0,85,1.0,85.0,100.0,2.5668928434259377,100.0,ChIJ94jpoOLzNIgRJYcVFw-XWSU,51.8,90.7,Thriving
The Rebel Room,4.2,110,"405 Wood St, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,the rebel room,False,110.0,58.80152858337265,65,0.5880152858337265,38.220993579192225,60.0,0.09388469252763197,3.657522859517872,ChIJofJwzFbxNIgRC57bGvzRYKE,15.3,40.2,At Risk
Proper Brick Oven & Tap Room,4.6,2221,"139 7th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,proper brick oven tap room,False,2221.0,96.2164255861551,100,0.962164255861551,96.2164255861551,100.0,1.8956172918533691,73.8487115544472,ChIJvwEwzVfxNIgROGhy_5YvzPQ,73.5,91.2,Thriving
The Commoner,4.4,2008,"620 William Penn Pl, Pittsburgh, PA 15219, USA",3.0,OPERATIONAL,Downtown,the commoner,False,2008.0,94.95823944452306,85,0.9495823944452306,80.7145035278446,80.0,1.7138223872316818,66.76641729010807,ChIJLe2gNljxNIgRyIt5PgU3xtk,45.0,79.2,Stable
Meat & Potatoes,4.5,2085,"649 Penn Ave, Pittsburgh, PA 15222, USA",3.0,OPERATIONAL,Downtown,meat potatoes,False,2085.0,95.42784046994994,100,0.9542784046994994,95.42784046994994,80.0,1.779541672001024,69.32668329177056,ChIJ1QL2R1bxNIgR3zR9Fz4lorg,55.3,85.2,Thriving
The Warren Bar & Burrow,4.6,1058,"245 7th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,the warren bar burrow,False,1058.0,86.96353001690976,100,0.8696353001690975,86.96353001690976,100.0,0.9030000426748601,35.17871986699917,ChIJk8jCsFfxNIgRMmNkTMues7A,57.4,78.2,Stable
Fig & Ash,4.7,897,"514 E Ohio St, Pittsburgh, PA 15212, USA",3.0,OPERATIONAL,Downtown,fig ash,False,897.0,84.90451861454117,100,0.8490451861454118,84.90451861454117,80.0,0.7655869927025989,29.825436408977556,ChIJU-E_KhvzNIgRfi53Eoj79i8,63.8,73.8,Stable
Alta Via Market Square,4.0,223,"2, PPG Place, #150, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,alta via market square,False,223.0,67.56789879223584,65,0.6756789879223584,43.919134214953296,100.0,0.1903298766696539,7.414796342477141,ChIJ7eZZsdPxNIgRVbqH4afjZv0,59.4,55.5,At Risk
Bridges & Bourbon,4.4,895,"930 Penn Ave, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,bridges bourbon,False,895.0,84.87667992663533,85,0.8487667992663533,72.14517793764003,60.0,0.7638799982930056,29.75893599334996,ChIJueESRrnxNIgR4DeLRiwdNwo,57.0,66.3,Stable
The Capital Grille,4.7,1874,"301 Fifth Ave, Pittsburgh, PA 15222, USA",4.0,OPERATIONAL,Downtown,the capital grille,False,1874.0,94.09637492404356,100,0.9409637492404356,94.09637492404356,50.0,1.59945376178893,62.31088944305901,ChIJGfCWEFfxNIgRKdud4avVJZk,80.4,81.3,Thriving
täkō,4.5,1627,"214 6th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,tk,False,1627.0,92.33269757037283,100,0.9233269757037282,92.33269757037283,100.0,1.3886399522041564,54.0980881130507,ChIJ-QhLYVbxNIgR7Hk4Ca0Qesc,70.1,85.5,Thriving
Gaucho Parrilla Argentina,4.6,4299,"146 6th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,gaucho parrilla argentina,False,3007.5,100.0,100,1.0,100.0,100.0,2.5668928434259377,100.0,ChIJHaLGRefzNIgRf_UaVEuRZtE,72.5,97.2,Thriving
Social House 7,4.0,1206,"123 7th St, Pittsburgh, PA 15222, USA",3.0,OPERATIONAL,Downtown,social house 7,False,1206.0,88.59681331880155,65,0.8859681331880155,57.587928657221006,80.0,1.029317628984765,40.099750623441395,ChIJAQCw1FfxNIgR8gdJyIh-4fM,58.0,67.7,Stable
fl.2,4.1,478,"510 Market St, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,fl2,False,478.0,77.05767105720027,65,0.7705767105720026,50.08748618718017,60.0,0.4079716638928007,15.893599334995843,ChIJUQ8c81bxNIgRnioofxjN84M,25.6,52.1,At Risk
Con Alma,4.4,984,"613 Penn Ave, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,con alma,False,984.0,86.0590859711202,85,0.860590859711202,73.15022307545217,60.0,0.8398412495199078,32.71820448877805,ChIJpcQ-YivxNIgRfsSgGe2EKfM,48.4,66.5,Stable
Revel,4.2,1327,"242 Forbes Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,revel,False,1327.0,89.78964338897426,65,0.8978964338897425,58.36326820283326,100.0,1.1325907907651602,44.123025768911056,ChIJLRZdz1bxNIgRliKBNNMrj_E,70.3,73.1,Stable
Barcelona Wine Bar,4.7,460,"922 Penn Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,barcelona wine bar,False,460.0,76.57943890835894,100,0.7657943890835894,76.57943890835894,100.0,0.39260871420646093,15.295095594347464,ChIJa8m_owvxNIgRjqA4JlAe_Yg,35.3,66.8,Stable
Forbes Tavern,4.5,604,"310 Forbes Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,forbes tavern,False,604.0,79.97341733852362,100,0.7997341733852362,79.97341733852362,100.0,0.5155123116971791,20.083125519534494,ChIJMwNf-k3xNIgRKJcrlH1YVqQ,35.3,69.5,Stable
Bakersfield Penn Ave,4.5,2361,"940 Penn Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,bakersfield penn ave,False,2361.0,96.97931139557335,100,0.9697931139557335,96.97931139557335,100.0,2.0151069005249007,78.50374064837905,ChIJA8jyCVjxNIgRaTBDzIS-Fvg,59.8,90.9,Thriving
Del Frisco's Double Eagle Steakhouse,4.5,620,"455 Fifth Ave, Pittsburgh, PA 15219, USA",4.0,OPERATIONAL,Downtown,del friscos double eagle steakhouse,False,620.0,80.29932546946293,100,0.8029932546946293,80.29932546946293,50.0,0.5291682669739256,20.61512884455528,ChIJjVrbU-HxNIgRHH-_Qorimjc,38.7,62.6,Stable
Café Momentum Pittsburgh,4.9,80,"268 Forbes Ave, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,caf momentum pittsburgh,False,80.0,54.86753806242599,100,0.5486753806242599,54.86753806242599,60.0,0.06827977638373234,2.6600166251039066,ChIJCzqyxVbxNIgRkt_SjUXDTyM,30.7,45.4,At Risk
Talia,4.4,490,"611 William Penn Pl, Pittsburgh, PA 15219, USA",3.0,OPERATIONAL,Downtown,talia,False,490.0,77.36661002710001,85,0.773666100271,65.761618523035,80.0,0.4182136303503606,16.29260182876143,ChIJeXU5zVnxNIgR3UQGKB03IE8,37.0,61.1,Stable
Bigelow Grille Kitchen & Bar,4.0,358,"1 Bigelow Sq, Pittsburgh, PA 15219, USA",2.0,OPERATIONAL,Downtown,bigelow grille kitchen bar,False,358.0,73.4570827246186,65,0.7345708272461859,47.74710377100209,100.0,0.3055519993172022,11.903574397339984,ChIJs2c8p1nxNIgR86FIs2IuGqc,0.0,53.1,At Risk
gi-jin,4.6,406,"208 6th St, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,gijin,False,406.0,75.02391643597332,100,0.7502391643597333,75.02391643597332,60.0,0.3465198651474416,13.499584372402326,ChIJoaEBy7LxNIgRW6AehuboyTg,38.1,59.8,At Risk
Altius,4.6,1986,"1230 Grandview Ave, Pittsburgh, PA 15211, USA",4.0,OPERATIONAL,Downtown,altius,False,1986.0,94.82075846599376,100,0.9482075846599376,94.82075846599376,50.0,1.6950454487261553,66.03491271820448,ChIJWdAveK_2NIgRLTc86K9aJpk,55.3,79.8,Stable
Pizzaiolo Primo Market Square,4.3,1012,"8 Market Square, Pittsburgh, PA 15222, USA",3.0,OPERATIONAL,Downtown,pizzaiolo primo market square,False,1012.0,86.4090569288236,85,0.864090569288236,73.44769838950006,80.0,0.8637391712542141,33.64921030756442,ChIJfc_Zu1bxNIgROLsTbfhJid0,48.4,69.8,Stable
New York halal taste,4.9,238,"961 Liberty Ave, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,new york halal taste,False,238.0,68.37718717569017,100,0.6837718717569017,68.37718717569017,60.0,0.2031323347416037,7.913549459684122,ChIJRW77IL7xNIgR40VyjvYXKvU,62.2,57.4,At Risk
Braddock's Rebellion,4.2,359,"107 6th St, Pittsburgh, PA 15222, USA",3.0,OPERATIONAL,Downtown,braddocks rebellion,False,359.0,73.4918133349215,65,0.734918133349215,47.769678667698976,80.0,0.3064054965219989,11.936824605153783,ChIJR4nVEVbxNIgRbbtd9j788xU,15.3,51.7,At Risk
Yuzu Kitchen,4.4,1094,"409 Wood St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,yuzu kitchen,False,1094.0,87.38091639270831,85,0.8738091639270832,74.27377893380208,100.0,0.9337259420475397,36.375727348295925,ChIJwz1LyVbxNIgRV4OR92L-fKw,35.9,72.5,Stable
Kaya,4.5,1960,"2000 Smallman St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,kaya,False,1960.0,94.65630481940839,100,0.9465630481940839,94.65630481940839,100.0,1.6728545214014423,65.17040731504572,ChIJUWs5GN3zNIgRPZqcckSz0q4,39.4,85.5,Thriving
Eddie Merlot's,4.6,2781,"444 Liberty Ave, Pittsburgh, PA 15222, USA",4.0,OPERATIONAL,Downtown,eddie merlots,False,2781.0,99.02272945456988,100,0.9902272945456989,99.02272945456988,50.0,2.3735757265394954,92.46882793017456,ChIJWWjFalTxNIgRZEwdzBj_toI,59.4,86.7,Thriving
The Terrace Room,4.0,104,"530 William Penn Pl, Pittsburgh, PA 15219, USA",,OPERATIONAL,Downtown,the terrace room,False,104.0,58.10770307395286,65,0.5810770307395287,37.77000699806936,60.0,0.08876370929885204,3.4580216126350787,ChIJZZduw1nxNIgR-WU7rv7Qp8o,16.6,39.9,Critical
Vallozzi's Pittsburgh,4.3,602,"220 Fifth Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,vallozzis pittsburgh,False,602.0,79.93207410090308,85,0.7993207410090308,67.94226298576763,100.0,0.5138053172875858,20.0166251039069,ChIJlww-71bxNIgRztXdqne3Q6s,48.4,67.2,Stable
Crafted North,4.0,106,"112 Washington Pl, Pittsburgh, PA 15219, USA",,OPERATIONAL,Downtown,crafted north,False,106.0,58.34328829619858,65,0.5834328829619858,37.92313739252908,60.0,0.09047070370844534,3.5245220282626764,ChIJ0xL3TFnxNIgRbQ7AwtRilGM,2.8,38.7,Critical
Morton's The Steakhouse,4.5,1121,"625 Liberty Ave Suite 180, Pittsburgh, PA 15222, USA",4.0,OPERATIONAL,Downtown,mortons the steakhouse,False,1121.0,87.68504730810983,100,0.8768504730810983,87.68504730810983,50.0,0.9567703665770494,37.27348295926849,ChIJ5a71UVbxNIgR_fJVD9BCDHo,62.8,72.0,Stable
Nicky's Thai Kitchen,4.3,2490,"903 Penn Ave, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,nickys thai kitchen,False,2490.0,97.64324211427406,85,0.9764324211427405,82.99675579713295,100.0,2.125208039943669,82.7930174563591,ChIJue7G_FfxNIgR3YWf7Tdt2aY,35.3,85.1,Thriving
The Millhouse,4.2,20,"Inside Joinery Hotel, 453 Boulevard of the Allies, Pittsburgh, PA 15219, USA",,OPERATIONAL,Downtown,the millhouse,False,20.0,38.01283047184361,65,0.38012830471843606,24.708339806698344,60.0,0.017069944095933084,0.6650041562759766,ChIJzbMp2EHxNIgRZ0GNobO7P3w,52.5,33.2,Critical
Christian James Restaurant,3.8,104,"453 Boulevard of the Allies, Pittsburgh, PA 15219, USA",2.0,OPERATIONAL,Downtown,christian james restaurant,False,104.0,58.10770307395286,40,0.5810770307395287,23.243081229581147,100.0,0.08876370929885204,3.4580216126350787,ChIJOwSqlFDxNIgRYfGCC67d_Y4,0.0,39.9,Critical
Olive Or Twist,4.2,693,"140 6th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,olive or twist,False,693.0,81.68699117471513,65,0.8168699117471513,53.09654426356484,100.0,0.5914735629240814,23.042394014962593,ChIJnVPqbVbxNIgR2s20Ge1_4EE,31.8,62.1,Stable
Union Grill Oakland,4.5,1807,"413 S Craig St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Downtown,union grill oakland,False,1807.0,93.64205474773914,100,0.9364205474773913,93.64205474773914,100.0,1.5422694490675541,60.0831255195345,ChIJjx4DoCbyNIgRa4xgF5MtWX8,45.6,84.8,Thriving
McCormick & Schmick's Seafood & Steaks,4.2,1268,"301 Fifth Ave, Pittsburgh, PA 15222, USA",3.0,OPERATIONAL,Downtown,mccormick schmicks seafood steaks,False,1268.0,89.2222349094513,65,0.892222349094513,57.994452691143344,80.0,1.0822344556821575,42.16126350789692,ChIJGfCWEFfxNIgRu-HMmjamUoU,62.2,68.7,Stable
Christos Mediterranean Grille,4.4,689,"130 6th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,christos mediterranean grille,False,689.0,81.61481960755896,85,0.8161481960755895,69.37259666642511,100.0,0.5880595741048947,22.909393183707397,ChIJ90_BBVbxNIgRMNH1vKBRHmc,38.1,67.5,Stable
BALVANERA,4.6,402,"1660 Smallman St, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,balvanera,False,402.0,74.90060040783952,100,0.7490060040783951,74.90060040783952,60.0,0.343105876328255,13.366583541147131,ChIJJaPE5unzNIgRtejYOpsTUgg,58.7,61.8,Stable
Caribbean Fine Cuisine,4.7,323,"100 Fifth Ave #111, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,caribbean fine cuisine,False,323.0,72.17631919682546,100,0.7217631919682547,72.17631919682546,100.0,0.27567959714931933,10.739817123857025,ChIJoSh9983xNIgR1kiPI2xkPjQ,72.7,67.2,Stable
Mitchell's Pub,4.4,482,"304 Ross St, Pittsburgh, PA 15219, USA",1.0,OPERATIONAL,Downtown,mitchells pub,False,482.0,77.16150239448704,85,0.7716150239448705,65.58727703531399,60.0,0.41138565271198735,16.02660016625104,ChIJi_tCb1rxNIgRpCJk0phr6Hk,41.5,58.4,At Risk
Las Velas,4.3,1393,"21 Market Square, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,las velas,False,1393.0,90.395237956345,85,0.90395237956345,76.83595226289324,100.0,1.1889216062817394,46.317539484621776,ChIJYWwmlFbxNIgRyjrXVFPWaOU,22.8,74.4,Stable
Bar Marco,4.6,718,"2216 Penn Ave, Pittsburgh, PA 15222, USA",3.0,OPERATIONAL,Downtown,bar marco,False,718.0,82.12885067298562,100,0.8212885067298562,82.12885067298562,80.0,0.6128109930439978,23.873649210307565,ChIJoWlLstzzNIgRDds3XRCI9mk,26.2,67.5,Stable
Emerson's,4.2,137,"435 Market St 2nd Floor, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,emersons,False,137.0,61.519947005449694,65,0.6151994700544969,39.9879655535423,100.0,0.11692911705714162,4.555278470490441,ChIJgW-aDwvxNIgReJCD03Fe2LI,48.4,51.0,At Risk
Redbeard's Sports Bar & Grill,4.2,1154,"144 6th St, Pittsburgh, PA 15222, USA",2.0,OPERATIONAL,Downtown,redbeards sports bar grill,False,1154.0,88.04697544216005,65,0.8804697544216005,57.23053403740403,100.0,0.984935774335339,38.370739817123855,ChIJh7LEcVbxNIgRlRM4uCzvQNQ,12.5,65.6,Stable
Eddie V's Prime Seafood,4.7,1999,"501 Grant St # 100, Pittsburgh, PA 15219, USA",4.0,OPERATIONAL,Downtown,eddie vs prime seafood,False,1999.0,94.90218007512678,100,0.9490218007512679,94.90218007512678,50.0,1.7061409123885118,66.46716541978387,ChIJ9wK95FnxNIgRaI22LktVkic,45.6,79.0,Stable
3 Rivers Restaurant and Lounge,4.0,95,"600 Commonwealth Pl, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,3 rivers restaurant and lounge,False,95.0,56.98883735160523,65,0.5698883735160523,37.042744278543395,60.0,0.08108223445568215,3.158769742310889,ChIJddZ3-lTxNIgRh9LKI1XZ1kY,9.7,38.7,Critical
Okane Sushi/Omakase,4.8,78,"245 Fourth Ave, Pittsburgh, PA 15222, USA",,OPERATIONAL,Downtown,okane sushiomakase,False,78.0,54.55538064471928,100,0.5455538064471928,54.55538064471928,60.0,0.06657278197413903,2.593516209476309,ChIJHcbmdZzxNIgRD6w-U-T3DWs,77.0,49.8,At Risk
The Speckled Egg PGH,4.5,820,"501 Grant St, Pittsburgh, PA 15219, USA",2.0,OPERATIONAL,Downtown,the speckled egg pgh,False,820.0,83.78521838970168,100,0.8378521838970169,83.78521838970168,100.0,0.6998677079332565,27.265170407315043,ChIJpbLpKfDxNIgR13yY0Fj4pjk,51.8,74.5,Stable
The Porch,4.1,2130,"221 Schenley Dr, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,the porch,False,2130.0,95.69432157684005,65,0.9569432157684005,62.20130902494603,100.0,3.0113745903219584,70.82294264339151,ChIJB8suhyjyNIgROsd4vPcFiDU,32.9,76.3,Stable
Cork and Crust,4.5,21,"5130 Bigelow Blvd, Pittsburgh, PA 15213, USA",,OPERATIONAL,Oakland,cork and crust,False,21.0,38.593662935406925,100,0.38593662935406925,38.593662935406925,60.0,0.029689608636977057,0.6982543640897756,ChIJ49Yy7YvzNIgRrzRtD2uim98,72.5,39.5,Critical
Butterjoint,4.5,817,"208 N Craig St, Pittsburgh, PA 15213, USA",3.0,OPERATIONAL,Oakland,butterjoint,False,817.0,83.73951127452112,100,0.8373951127452112,83.73951127452112,80.0,1.155067155067155,27.165419783873652,ChIJzwS4zTryNIgRGmSRESQtGHo,70.1,73.3,Stable
Nan Xiang Soup Dumplings - Pittsburgh,4.8,1189,"2773 Sidney St, Pittsburgh, PA 15203, USA",2.0,OPERATIONAL,Oakland,nan xiang soup dumplings pittsburgh,False,1189.0,88.41970898264253,100,0.8841970898264253,88.41970898264253,100.0,1.6809973652078913,39.53449709060681,ChIJHdQeTnzxNIgRMG7Df7vNwmQ,70.1,81.0,Thriving
CAVA,4.4,445,"3619 Forbes Ave, Pittsburgh, PA 15213, USA",,OPERATIONAL,Oakland,cava,False,445.0,76.16642507673949,85,0.7616642507673949,64.74146131522856,60.0,0.6291369449264186,14.796342477140485,ChIJb_pzMADzNIgR3xqhu9z9SR0,58.7,59.4,At Risk
Capozoli's Trattoria Ristorante,4.9,72,"2516 E Carson St, Pittsburgh, PA 15203, USA",,OPERATIONAL,Oakland,capozolis trattoria ristorante,False,72.0,53.56915927499255,100,0.5356915927499255,53.56915927499255,60.0,0.10179294389820705,2.3940149625935163,ChIJYcyS63HxNIgRffK8oEhGvPo,32.5,44.8,At Risk
Spirits & Tales,3.9,220,"5130 Bigelow Blvd, Pittsburgh, PA 15213, USA",,OPERATIONAL,Oakland,spirits tales,False,220.0,67.39955044826796,40,0.6739955044826796,26.959820179307187,60.0,0.3110339952445215,7.315045719035744,ChIJ784vwP7zNIgRbVdQMYJd8MA,0.0,38.4,Critical
Piada Italian Street Food,4.4,2026,"3600 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,piada italian street food,False,2026.0,95.06960868359135,85,0.9506960868359136,80.80916738105265,60.0,2.8643403380245482,67.36492103075645,ChIJw-xxVofxNIgRPoR9kR0qQaU,62.6,78.1,Stable
Stack'd Oakland,4.3,1747,"3716 Forbes Ave, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,stackd oakland,False,1747.0,93.22067685953738,85,0.9322067685953738,79.23757533060677,100.0,2.469892680418996,58.08811305070657,ChIJuY1kwinyNIgRXavpCzppwNk,43.2,79.8,Stable
Hemingway's Cafe,4.2,1124,"3911 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,hemingways cafe,False,1124.0,87.71838683754079,65,0.877183868375408,57.01695144440152,60.0,1.58910095752201,37.373233582709894,ChIJdVCquinyNIgR2oRCbBuyh3A,46.2,62.6,Stable
The Abbey on Butler Street,4.3,2303,"4635 Butler St, Pittsburgh, PA 15201, USA",2.0,OPERATIONAL,Oakland,the abbey on butler street,False,2303.0,96.66889356881097,85,0.9666889356881097,82.16855953348932,100.0,3.2559604138551506,76.57522859517873,ChIJb026fVHyNIgRp717s78G9n0,39.8,84.1,Thriving
The Colombian Spot,4.5,218,"University of Pittsburgh, 3533 Forbes Ave Floor 1, Pittsburgh, PA 15203, USA",1.0,OPERATIONAL,Oakland,the colombian spot,False,218.0,67.28604379059905,100,0.6728604379059905,67.28604379059905,60.0,0.30820641346957134,7.248545303408147,ChIJHf2pVZTxNIgR4QKTat1XtxI,9.7,51.4,At Risk
Ali Baba Restaurant,4.4,598,"404 S Craig St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,ali baba restaurant,False,598.0,79.84897465036799,85,0.79848974650368,67.8716284528128,100.0,0.8454469507101086,19.883624272651705,ChIJbZevISTyNIgRmAk5MgJN5NY,32.5,65.5,Stable
Chick-n Grille,4.3,202,"121 Oakland Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,chickn grille,False,202.0,66.3388108561048,85,0.663388108561048,56.38798922768908,60.0,0.28558575926996976,6.716541978387365,ChIJP6hIlSnyNIgRRIKYd7itnC0,26.2,49.4,At Risk
Zarra's Restaurant,4.2,387,"3887 Bigelow Blvd, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,zarras restaurant,False,387.0,74.42700458016425,65,0.7442700458016425,48.37755297710676,100.0,0.5471370734528629,12.867830423940148,ChIJ2x9UxjDyNIgRAlU-QHejcTs,52.9,59.1,At Risk
Melt'd,3.5,94,"3903 Forbes Ave, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,meltd,False,94.0,56.85809640460371,20,0.5685809640460371,11.371619280920742,100.0,0.1328963434226592,3.1255195344970907,ChIJU9IYQeDzNIgRETyVDk5fjYA,33.4,39.3,Critical
CHiKN,4.3,1004,"3712 Forbes Ave Unit 3, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,chikn,False,1004.0,86.31006218740586,85,0.8631006218740586,73.36355285929498,100.0,1.4194460510249982,33.38320864505403,ChIJNVEpiefzNIgRTduxmt_kOCo,29.7,70.9,Stable
The Hungry CowGirl Cocina,4.4,199,"451 Melwood Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,the hungry cowgirl cocina,False,199.0,66.15291690581778,85,0.6615291690581777,56.229979369945106,60.0,0.28134438660754446,6.616791354945968,ChIJLRHyqyrzNIgRg1E9MSopuwM,13.1,48.0,At Risk
Noodle House,4.4,567,"3531 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,noodle house,False,567.0,79.18548516330438,85,0.7918548516330438,67.30766238880872,60.0,0.8016194331983805,18.85286783042394,ChIJDxOukArxNIgR5NksBn-2nC4,45.6,60.3,Stable
Mario's Oakland Saloon,4.0,234,"116 Oakland Ave, Pittsburgh, PA 15213, USA",,OPERATIONAL,Oakland,marios oakland saloon,False,234.0,68.16645396474108,65,0.6816645396474108,44.308195077081706,60.0,0.3308270676691729,7.780548628428928,ChIJdU1TE_LzNIgRcLiw01-pwh8,13.1,45.2,At Risk
Viva Los Tacos,4.0,470,"3901 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,viva los tacos,False,470.0,76.84738151611374,65,0.7684738151611374,49.95079798547393,60.0,0.6644817171132961,15.627597672485456,ChIJ-0vjBabzNIgRzOvXp_ZUqoU,15.9,51.0,At Risk
Roots Natural Kitchen,4.6,549,"3610 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,roots natural kitchen,False,549.0,78.78340813962545,100,0.7878340813962545,78.78340813962545,60.0,0.7761711972238288,18.254364089775564,ChIJAcDfbGvzNIgRyx-DeVLDdY8,33.1,62.3,Stable
Yotea & Yoka Kitchen 友茶&友家厨房,4.5,234,"4615 Centre Ave, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,yotea yoka kitchen,False,234.0,68.16645396474108,100,0.6816645396474108,68.16645396474108,100.0,0.3308270676691729,7.780548628428928,ChIJz0PVtfrzNIgRaWN_i9gYILM,72.7,64.3,Stable
Solo 7 restaurant & hookah lounge,4.2,25,"416 Semple St, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,solo 7 restaurant hookah lounge,False,25.0,40.679441158371304,65,0.40679441158371304,26.44163675294135,60.0,0.03534477218687745,0.8312551953449709,ChIJD3kaKRDxNIgRjaBA8KM8TDs,0.0,29.3,Critical
EGE Mediterranean,4.7,256,"190 N Craig St, Pittsburgh, PA 15213, USA",2.0,OPERATIONAL,Oakland,ege mediterranean,False,256.0,69.28380158308623,100,0.6928380158308622,69.28380158308623,100.0,0.36193046719362504,8.512053200332502,ChIJFdDEVBjzNIgRzH8p4nOhS7U,12.5,59.1,At Risk
The Library on Carson,4.3,680,"2302 E Carson St, Pittsburgh, PA 15203, USA",2.0,OPERATIONAL,Oakland,the library on carson,False,680.0,81.45089191774844,85,0.8145089191774844,69.23325813008617,100.0,0.9613778034830666,22.61014131338321,ChIJ2VE6onHxNIgRV-rRz5R8Eec,19.4,65.5,Stable
The Colombian Spot,4.5,1048,"2019 E Carson St, Pittsburgh, PA 15203, USA",2.0,OPERATIONAL,Oakland,the colombian spot,False,1048.0,86.8450694854745,100,0.868450694854745,86.8450694854745,100.0,1.4816528500739026,34.846217788861175,ChIJWajYRm7xNIgRYWzHvQBIa_k,49.7,77.3,Stable
Oishii Bento,4.5,761,"119 Oakland Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,oishii bento,False,761.0,82.8540819131406,100,0.828540819131406,82.8540819131406,60.0,1.0758948653685494,25.30340814630091,ChIJMRkulSnyNIgRFX20W4CdRes,47.3,67.2,Stable
Smashed Waffles,4.5,235,"3501 Forbes Ave, Pittsburgh, PA 15213, USA",1.0,OPERATIONAL,Oakland,smashed waffles,False,235.0,68.21947165099978,100,0.6821947165099977,68.21947165099978,60.0,0.33224085855664803,7.813798836242728,ChIJXfY0o-rvNIgRxVt0KQnr63Y,66.6,57.8,At Risk
